Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl,dataset,training_description
Location_5_max_SO2,5.0,5.0,LS_KDEx_MLP,0.3038461538461538,"{'binSize': 100, 'weightsByDistance': False}",0.0058083252662148,0.5,air,ID-Based Training
Location_5_max_SO2,5.0,5.0,DRF,0.2802958579881657,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 10)])",0.0828654404646659,0.5,air,ID-Based Training
Location_6_max_CO,5.0,5.0,LS_KDEx_MLP,0.0507251908396946,"{'binSize': 400, 'weightsByDistance': False}",0.1535031847133758,0.5,air,ID-Based Training
Location_6_max_CO,5.0,5.0,DRF,0.0494274809160305,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.1751592356687898,0.5,air,ID-Based Training
Location_6_max_NO2,5.0,5.0,LS_KDEx_MLP,3.6734351145038175,"{'binSize': 400, 'weightsByDistance': False}",0.1028542664852064,0.5,air,ID-Based Training
Location_6_max_NO2,5.0,5.0,DRF,3.776013419224886,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 50)])",0.0778020508986743,0.5,air,ID-Based Training
Location_6_max_O3,5.0,5.0,LS_KDEx_MLP,0.0041692748091603,"{'binSize': 400, 'weightsByDistance': False}",0.3376284752751416,0.5,air,ID-Based Training
Location_6_max_O3,5.0,5.0,DRF,0.0037082061068702,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 50)])",0.410878331261559,0.5,air,ID-Based Training
Location_6_max_PM10,5.0,5.0,LS_KDEx_MLP,4.322900763358779,"{'binSize': 400, 'weightsByDistance': False}",-0.1923778775968554,0.5,air,ID-Based Training
Location_6_max_PM10,5.0,5.0,DRF,3.5674102989160046,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 100)])",0.0160076870620511,0.5,air,ID-Based Training
Location_6_max_PM2.5,5.0,5.0,LS_KDEx_MLP,1.5505947837150122,"{'binSize': 400, 'weightsByDistance': False}",0.0257322890665754,0.5,air,ID-Based Training
Location_6_max_PM2.5,5.0,5.0,DRF,1.5015263536357886,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 100)])",0.0565629016511514,0.5,air,ID-Based Training
Location_6_max_SO2,5.0,5.0,LS_KDEx_MLP,0.4519465648854961,"{'binSize': 400, 'weightsByDistance': False}",0.0274332648870636,0.5,air,ID-Based Training
Location_6_max_SO2,5.0,5.0,DRF,0.4315010299285108,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 20)])",0.0714310485316644,0.5,air,ID-Based Training
Location_1_max_CO,2.5,7.5,LS_KDEx_MLP,0.0770833333333333,"{'binSize': 100, 'weightsByDistance': False}",0.0927704752275027,0.25,air,ID-Based Training
Location_1_max_CO,2.5,7.5,DRF,0.0705756013745704,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 50)])",0.1693629929221436,0.25,air,ID-Based Training
Location_1_max_NO2,2.5,7.5,LS_KDEx_MLP,3.544050687285223,"{'binSize': 100, 'weightsByDistance': False}",0.2967302266508692,0.25,air,ID-Based Training
Location_1_max_NO2,2.5,7.5,DRF,4.415459559491992,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.1238107133239551,0.25,air,ID-Based Training
Location_1_max_O3,2.5,7.5,LS_KDEx_MLP,0.0054918384879725,"{'binSize': 400, 'weightsByDistance': False}",0.0301903967230524,0.25,air,ID-Based Training
Location_1_max_O3,2.5,7.5,DRF,0.0062443789887088,"OrderedDict([('min_node_size', 8), ('num_features', 13), ('num_trees', 20)])",-0.1027015311927699,0.25,air,ID-Based Training
Location_1_max_PM10,2.5,7.5,LS_KDEx_MLP,3.8558848797250858,"{'binSize': 400, 'weightsByDistance': False}",-0.1927714845696442,0.25,air,ID-Based Training
Location_1_max_PM10,2.5,7.5,DRF,3.074143761169989,"OrderedDict([('min_node_size', 16), ('num_features', 3), ('num_trees', 10)])",0.0490507024544086,0.25,air,ID-Based Training
Location_1_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.3836948739977089,"{'binSize': 100, 'weightsByDistance': False}",-0.2126989405523434,0.25,air,ID-Based Training
Location_1_max_PM2.5,2.5,7.5,DRF,1.0297703390753692,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 20)])",0.0974878763545991,0.25,air,ID-Based Training
Location_1_max_SO2,2.5,7.5,LS_KDEx_MLP,0.3304123711340206,"{'binSize': 100, 'weightsByDistance': False}",-0.0271064227533717,0.25,air,ID-Based Training
Location_1_max_SO2,2.5,7.5,DRF,0.300359645018307,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 50)])",0.066314256105463,0.25,air,ID-Based Training
Location_2_max_CO,2.5,7.5,LS_KDEx_MLP,0.0554290718038528,"{'binSize': 100, 'weightsByDistance': False}",0.0334033212445121,0.25,air,ID-Based Training
Location_2_max_CO,2.5,7.5,DRF,0.05340411558669,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 50)])",0.0687154037029966,0.25,air,ID-Based Training
Location_2_max_NO2,2.5,7.5,LS_KDEx_MLP,3.057853546409808,"{'binSize': 400, 'weightsByDistance': False}",0.1026073856116772,0.25,air,ID-Based Training
Location_2_max_NO2,2.5,7.5,DRF,3.352026848892983,"OrderedDict([('min_node_size', 8), ('num_features', 3), ('num_trees', 20)])",0.0162759295782218,0.25,air,ID-Based Training
Location_2_max_O3,2.5,7.5,LS_KDEx_MLP,0.0037722197898423,"{'binSize': 400, 'weightsByDistance': False}",0.3025801882019631,0.25,air,ID-Based Training
Location_2_max_O3,2.5,7.5,DRF,0.0037224168126094,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 10)])",0.3117879186481838,0.25,air,ID-Based Training
Location_2_max_PM10,2.5,7.5,LS_KDEx_MLP,2.164523131932283,"{'binSize': 400, 'weightsByDistance': False}",-0.0267037022615077,0.25,air,ID-Based Training
Location_2_max_PM10,2.5,7.5,DRF,2.109904042615294,"OrderedDict([('min_node_size', 16), ('num_features', 13), ('num_trees', 10)])",-0.0007960922255536,0.25,air,ID-Based Training
Location_2_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.3989072533566842,"{'binSize': 400, 'weightsByDistance': False}",-0.061524320268667,0.25,air,ID-Based Training
Location_2_max_PM2.5,2.5,7.5,DRF,1.306749883091279,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",0.0084068989697744,0.25,air,ID-Based Training
Location_2_max_SO2,2.5,7.5,LS_KDEx_MLP,0.4283548598949211,"{'binSize': 100, 'weightsByDistance': False}",-0.0157022541169753,0.25,air,ID-Based Training
Location_2_max_SO2,2.5,7.5,DRF,0.408493551195799,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 20)])",0.0313922880585473,0.25,air,ID-Based Training
Location_3_max_CO,2.5,7.5,LS_KDEx_MLP,0.0464906832298136,"{'binSize': 100, 'weightsByDistance': False}",0.0112285336856009,0.25,air,ID-Based Training
Location_3_max_CO,2.5,7.5,DRF,0.0458695652173913,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 10)])",0.0244385733157198,0.25,air,ID-Based Training
Location_3_max_NO2,2.5,7.5,LS_KDEx_MLP,3.039254658385093,"{'binSize': 400, 'weightsByDistance': False}",0.0265678619386282,0.25,air,ID-Based Training
Location_3_max_NO2,2.5,7.5,DRF,3.1222504772660047,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",-1.457569966034633e-05,0.25,air,ID-Based Training
Location_3_max_O3,2.5,7.5,LS_KDEx_MLP,0.0054906832298136,"{'binSize': 400, 'weightsByDistance': False}",-0.5274298056155511,0.25,air,ID-Based Training
Location_3_max_O3,2.5,7.5,DRF,0.0043239130434782,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.2028509719222462,0.25,air,ID-Based Training
Location_3_max_PM10,2.5,7.5,LS_KDEx_MLP,3.20527950310559,"{'binSize': 400, 'weightsByDistance': False}",-0.1546034232017004,0.25,air,ID-Based Training
Location_3_max_PM10,2.5,7.5,DRF,2.7223559903740373,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",0.0193549290743483,0.25,air,ID-Based Training
Location_3_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.2762111801242235,"{'binSize': 400, 'weightsByDistance': False}",-0.1192395685804552,0.25,air,ID-Based Training
Location_3_max_PM2.5,2.5,7.5,DRF,1.1496650375798652,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",-0.0082583671988141,0.25,air,ID-Based Training
Location_3_max_SO2,2.5,7.5,LS_KDEx_MLP,0.3720496894409938,"{'binSize': 100, 'weightsByDistance': False}",0.0456464590137815,0.25,air,ID-Based Training
Location_3_max_SO2,2.5,7.5,DRF,0.3719254658385093,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",0.0459651079423246,0.25,air,ID-Based Training
Location_4_max_CO,2.5,7.5,LS_KDEx_MLP,0.1031193284936479,"{'binSize': 100, 'weightsByDistance': False}",0.1646604796471562,0.25,air,ID-Based Training
Location_4_max_CO,2.5,7.5,DRF,0.1202813067150635,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 10)])",0.0256363135164936,0.25,air,ID-Based Training
Location_4_max_NO2,2.5,7.5,LS_KDEx_MLP,3.575748638838476,"{'binSize': 100, 'weightsByDistance': False}",0.30614293229326,0.25,air,ID-Based Training
Location_4_max_NO2,2.5,7.5,DRF,4.224465529382017,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",0.180262495800781,0.25,air,ID-Based Training
Location_4_max_O3,2.5,7.5,LS_KDEx_MLP,0.0058282667876588,"{'binSize': 400, 'weightsByDistance': False}",-0.3126069740707624,0.25,air,ID-Based Training
Location_4_max_O3,2.5,7.5,DRF,0.0056179673321234,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.2652446033976239,0.25,air,ID-Based Training
Location_4_max_PM10,2.5,7.5,LS_KDEx_MLP,5.891504083484573,"{'binSize': 100, 'weightsByDistance': False}",-0.1422680639095677,0.25,air,ID-Based Training
Location_4_max_PM10,2.5,7.5,DRF,4.407115219354991,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 250)])",0.1455311075569083,0.25,air,ID-Based Training
Location_4_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.93684777676951,"{'binSize': 400, 'weightsByDistance': False}",0.0065675155727593,0.25,air,ID-Based Training
Location_4_max_PM2.5,2.5,7.5,DRF,1.924902980413416,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",0.0126941450695823,0.25,air,ID-Based Training
Location_4_max_SO2,2.5,7.5,LS_KDEx_MLP,0.2932509074410163,"{'binSize': 400, 'weightsByDistance': False}",-0.1469831410825199,0.25,air,ID-Based Training
Location_4_max_SO2,2.5,7.5,DRF,0.2466651542649728,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 100)])",0.0352262644188109,0.25,air,ID-Based Training
Location_5_max_CO,2.5,7.5,LS_KDEx_MLP,0.0658284023668639,"{'binSize': 400, 'weightsByDistance': False}",0.0556027164685908,0.25,air,ID-Based Training
Location_5_max_CO,2.5,7.5,DRF,0.067189349112426,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 10)])",0.0360780984719864,0.25,air,ID-Based Training
Location_5_max_NO2,2.5,7.5,LS_KDEx_MLP,2.41508875739645,"{'binSize': 400, 'weightsByDistance': False}",0.0818702268611724,0.25,air,ID-Based Training
Location_5_max_NO2,2.5,7.5,DRF,2.4982435052127365,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",0.0502577863187021,0.25,air,ID-Based Training
Location_5_max_O3,2.5,7.5,LS_KDEx_MLP,0.0047431952662721,"{'binSize': 400, 'weightsByDistance': False}",-0.193923145665773,0.25,air,ID-Based Training
Location_5_max_O3,2.5,7.5,DRF,0.0046687655293424,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.1751882252887613,0.25,air,ID-Based Training
Location_5_max_PM10,2.5,7.5,LS_KDEx_MLP,1.97707100591716,"{'binSize': 100, 'weightsByDistance': False}",-0.0720301596214003,0.25,air,ID-Based Training
Location_5_max_PM10,2.5,7.5,DRF,1.948076923076923,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",-0.0563086548488007,0.25,air,ID-Based Training
Location_5_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.1609023668639054,"{'binSize': 100, 'weightsByDistance': False}",-0.0815115280195877,0.25,air,ID-Based Training
Location_5_max_PM2.5,2.5,7.5,DRF,1.0475761560376946,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 100)])",0.0240646228555473,0.25,air,ID-Based Training
Location_5_max_SO2,2.5,7.5,LS_KDEx_MLP,0.1790236686390532,"{'binSize': 20, 'weightsByDistance': False}",-0.0083319446758871,0.25,air,ID-Based Training
Location_5_max_SO2,2.5,7.5,DRF,0.1605917159763313,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 10)])",0.0954840859856692,0.25,air,ID-Based Training
Location_6_max_CO,2.5,7.5,LS_KDEx_MLP,0.0349045801526717,"{'binSize': 400, 'weightsByDistance': False}",-0.0646100116414434,0.25,air,ID-Based Training
Location_6_max_CO,2.5,7.5,DRF,0.0321946564885496,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.0180442374854481,0.25,air,ID-Based Training
Location_6_max_NO2,2.5,7.5,LS_KDEx_MLP,2.559923664122137,"{'binSize': 400, 'weightsByDistance': False}",0.0934281311670406,0.25,air,ID-Based Training
Location_6_max_NO2,2.5,7.5,DRF,2.596547648010204,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 50)])",0.0804581063249527,0.25,air,ID-Based Training
Location_6_max_O3,2.5,7.5,LS_KDEx_MLP,0.0039794847328244,"{'binSize': 400, 'weightsByDistance': False}",0.1889815841160571,0.25,air,ID-Based Training
Location_6_max_O3,2.5,7.5,DRF,0.0031640267175572,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 20)])",0.3551718102794468,0.25,air,ID-Based Training
Location_6_max_PM10,2.5,7.5,LS_KDEx_MLP,3.0394402035623407,"{'binSize': 400, 'weightsByDistance': False}",-0.1806276254015317,0.25,air,ID-Based Training
Location_6_max_PM10,2.5,7.5,DRF,2.440783971395617,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 100)])",0.0519119340168248,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,LS_KDEx_MLP,1.0895722010178115,"{'binSize': 400, 'weightsByDistance': False}",0.0453522575107533,0.25,air,ID-Based Training
Location_6_max_PM2.5,2.5,7.5,DRF,1.0725888084518098,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 100)])",0.0602325539773822,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,LS_KDEx_MLP,0.285057251908397,"{'binSize': 400, 'weightsByDistance': False}",-0.0057908558346242,0.25,air,ID-Based Training
Location_6_max_SO2,2.5,7.5,DRF,0.2632945898461166,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 20)])",0.0709961276724455,0.25,air,ID-Based Training
Location_1_max_CO,1.0,9.0,LS_KDEx_MLP,0.0375085910652921,"{'binSize': 400, 'weightsByDistance': False}",0.0104261106074343,0.1,air,ID-Based Training
Location_1_max_CO,1.0,9.0,DRF,0.0334192439862543,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 50)])",0.1183136899365366,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,LS_KDEx_MLP,2.0142139175257734,"{'binSize': 400, 'weightsByDistance': False}",0.1893894866404823,0.1,air,ID-Based Training
Location_1_max_NO2,1.0,9.0,DRF,2.084721744940817,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.1610139572692125,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,LS_KDEx_MLP,0.0041615120274914,"{'binSize': 400, 'weightsByDistance': False}",-0.2286308527367722,0.1,air,ID-Based Training
Location_1_max_O3,1.0,9.0,DRF,0.0036549880934992,"OrderedDict([('min_node_size', 8), ('num_features', 13), ('num_trees', 20)])",-0.0790864254129692,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,LS_KDEx_MLP,2.1570876288659795,"{'binSize': 400, 'weightsByDistance': False}",-0.4498917280207881,0.1,air,ID-Based Training
Location_1_max_PM10,1.0,9.0,DRF,1.4518470790378009,"OrderedDict([('min_node_size', 16), ('num_features', 3), ('num_trees', 10)])",0.0241374332322795,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.7122880870561282,"{'binSize': 100, 'weightsByDistance': False}",-0.2548070980842232,0.1,air,ID-Based Training
Location_1_max_PM2.5,1.0,9.0,DRF,0.4985698214343301,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 20)])",0.121691121619049,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,LS_KDEx_MLP,0.1562285223367698,"{'binSize': 400, 'weightsByDistance': False}",-0.0489732348869405,0.1,air,ID-Based Training
Location_1_max_SO2,1.0,9.0,DRF,0.1320207003763705,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 50)])",0.1135665941503503,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,LS_KDEx_MLP,0.0267994746059544,"{'binSize': 400, 'weightsByDistance': False}",0.1122552574329223,0.1,air,ID-Based Training
Location_2_max_CO,1.0,9.0,DRF,0.0236514886164623,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 20)])",0.2165337200870194,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,LS_KDEx_MLP,1.5145096322241682,"{'binSize': 400, 'weightsByDistance': False}",0.0972922473094708,0.1,air,ID-Based Training
Location_2_max_NO2,1.0,9.0,DRF,1.6264822326551314,"OrderedDict([('min_node_size', 8), ('num_features', 3), ('num_trees', 20)])",0.030552140579672,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,LS_KDEx_MLP,0.0021023204903677,"{'binSize': 400, 'weightsByDistance': False}",0.2535250680139915,0.1,air,ID-Based Training
Location_2_max_O3,1.0,9.0,DRF,0.0022277097569909,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 20)])",0.2090028628111434,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,LS_KDEx_MLP,1.1172030064214828,"{'binSize': 400, 'weightsByDistance': False}",-0.1305803859886203,0.1,air,ID-Based Training
Location_2_max_PM10,1.0,9.0,DRF,1.0168819322825453,"OrderedDict([('min_node_size', 16), ('num_features', 13), ('num_trees', 10)])",-0.0290580681369234,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.6741699503794512,"{'binSize': 400, 'weightsByDistance': False}",-0.0469433638126277,0.1,air,ID-Based Training
Location_2_max_PM2.5,1.0,9.0,DRF,0.6443118067542902,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",-0.0005755520961128,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,LS_KDEx_MLP,0.1861405429071804,"{'binSize': 100, 'weightsByDistance': False}",-0.0184699414280067,0.1,air,ID-Based Training
Location_2_max_SO2,1.0,9.0,DRF,0.1728890986892202,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 20)])",0.0540354752088855,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,LS_KDEx_MLP,0.021639751552795,"{'binSize': 100, 'weightsByDistance': False}",0.0034324942791763,0.1,air,ID-Based Training
Location_3_max_CO,1.0,9.0,DRF,0.0223195800059154,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 10)])",-0.027875395009262,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,LS_KDEx_MLP,1.499304347826087,"{'binSize': 100, 'weightsByDistance': False}",0.0091211362423545,0.1,air,ID-Based Training
Location_3_max_NO2,1.0,9.0,DRF,1.4881585921325056,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.0164872815839521,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,LS_KDEx_MLP,0.0033,"{'binSize': 400, 'weightsByDistance': False}",-0.697878051898249,0.1,air,ID-Based Training
Location_3_max_O3,1.0,9.0,DRF,0.0024567701863354,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.2640291448293492,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,LS_KDEx_MLP,1.6737888198757764,"{'binSize': 400, 'weightsByDistance': False}",-0.20239157594146,0.1,air,ID-Based Training
Location_3_max_PM10,1.0,9.0,DRF,1.4418633540372672,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",-0.0357844012136356,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.6228819875776397,"{'binSize': 400, 'weightsByDistance': False}",-0.1050456744278296,0.1,air,ID-Based Training
Location_3_max_PM2.5,1.0,9.0,DRF,0.5758405797101449,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 10)])",-0.0215902120454134,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,LS_KDEx_MLP,0.1659254658385093,"{'binSize': 400, 'weightsByDistance': False}",0.0350382892645572,0.1,air,ID-Based Training
Location_3_max_SO2,1.0,9.0,DRF,0.1679130434782609,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",0.0234792660020227,0.1,air,ID-Based Training
Location_4_max_CO,1.0,9.0,LS_KDEx_MLP,0.0491606170598911,"{'binSize': 400, 'weightsByDistance': False}",0.0305985505949718,0.1,air,ID-Based Training
Location_4_max_CO,1.0,9.0,DRF,0.0511070780399274,"OrderedDict([('min_node_size', 16), ('num_features', 13), ('num_trees', 10)])",-0.0077838418180191,0.1,air,ID-Based Training
Location_4_max_NO2,1.0,9.0,LS_KDEx_MLP,1.9440607985480944,"{'binSize': 400, 'weightsByDistance': False}",0.2093828709555396,0.1,air,ID-Based Training
Location_4_max_NO2,1.0,9.0,DRF,2.081106742681291,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",0.1536485693438328,0.1,air,ID-Based Training
Location_4_max_O3,1.0,9.0,LS_KDEx_MLP,0.0042671960072595,"{'binSize': 400, 'weightsByDistance': False}",-0.7603271753982066,0.1,air,ID-Based Training
Location_4_max_O3,1.0,9.0,DRF,0.0039704022988505,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.6378922018205526,0.1,air,ID-Based Training
Location_4_max_PM10,1.0,9.0,LS_KDEx_MLP,3.4896551724137934,"{'binSize': 400, 'weightsByDistance': False}",-0.4538993015188894,0.1,air,ID-Based Training
Location_4_max_PM10,1.0,9.0,DRF,2.280423191963908,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 250)])",0.0499044971052349,0.1,air,ID-Based Training
Location_4_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.9002366908650938,"{'binSize': 400, 'weightsByDistance': False}",0.0063625953179043,0.1,air,ID-Based Training
Location_4_max_PM2.5,1.0,9.0,DRF,0.9048463766521844,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",0.0012746487052386,0.1,air,ID-Based Training
Location_4_max_SO2,1.0,9.0,LS_KDEx_MLP,0.13005444646098,"{'binSize': 400, 'weightsByDistance': False}",-0.1325167917819043,0.1,air,ID-Based Training
Location_4_max_SO2,1.0,9.0,DRF,0.1184482758620689,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 20)])",-0.0314500197550378,0.1,air,ID-Based Training
Location_5_max_CO,1.0,9.0,LS_KDEx_MLP,0.031775147928994,"{'binSize': 400, 'weightsByDistance': False}",0.0575640575640574,0.1,air,ID-Based Training
Location_5_max_CO,1.0,9.0,DRF,0.0324260355029585,"OrderedDict([('min_node_size', 4), ('num_features', 13), ('num_trees', 10)])",0.0382590382590382,0.1,air,ID-Based Training
Location_5_max_NO2,1.0,9.0,LS_KDEx_MLP,1.185396449704142,"{'binSize': 400, 'weightsByDistance': False}",0.0434873949579833,0.1,air,ID-Based Training
Location_5_max_NO2,1.0,9.0,DRF,1.2148307034845496,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",0.0197364930820815,0.1,air,ID-Based Training
Location_5_max_O3,1.0,9.0,LS_KDEx_MLP,0.0027459171597633,"{'binSize': 400, 'weightsByDistance': False}",-0.2570020044422776,0.1,air,ID-Based Training
Location_5_max_O3,1.0,9.0,DRF,0.0028355325443786,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 10)])",-0.2980253534861041,0.1,air,ID-Based Training
Location_5_max_PM10,1.0,9.0,LS_KDEx_MLP,1.113550295857988,"{'binSize': 100, 'weightsByDistance': False}",-0.1899462535567497,0.1,air,ID-Based Training
Location_5_max_PM10,1.0,9.0,DRF,1.1398224852071006,"OrderedDict([('min_node_size', 4), ('num_features', 3), ('num_trees', 10)])",-0.2180208662662028,0.1,air,ID-Based Training
Location_5_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.5523510848126233,"{'binSize': 400, 'weightsByDistance': False}",-0.0521882232709127,0.1,air,ID-Based Training
Location_5_max_PM2.5,1.0,9.0,DRF,0.514025821097827,"OrderedDict([('min_node_size', 64), ('num_features', 3), ('num_trees', 20)])",0.0208185875116538,0.1,air,ID-Based Training
Location_5_max_SO2,1.0,9.0,LS_KDEx_MLP,0.0795976331360946,"{'binSize': 100, 'weightsByDistance': False}",-0.0890544041450775,0.1,air,ID-Based Training
Location_5_max_SO2,1.0,9.0,DRF,0.0733846153846154,"OrderedDict([('min_node_size', 32), ('num_features', 3), ('num_trees', 10)])",-0.00404792746114,0.1,air,ID-Based Training
Location_6_max_CO,1.0,9.0,LS_KDEx_MLP,0.0186946564885496,"{'binSize': 20, 'weightsByDistance': False}",-0.1327474560592045,0.1,air,ID-Based Training
Location_6_max_CO,1.0,9.0,DRF,0.0160076335877862,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 10)])",0.030064754856614,0.1,air,ID-Based Training
Location_6_max_NO2,1.0,9.0,LS_KDEx_MLP,1.2417404580152671,"{'binSize': 100, 'weightsByDistance': False}",0.0530004890203292,0.1,air,ID-Based Training
Location_6_max_NO2,1.0,9.0,DRF,1.2423991459134591,"OrderedDict([('min_node_size', 2), ('num_features', 3), ('num_trees', 50)])",0.0524981480412225,0.1,air,ID-Based Training
Location_6_max_O3,1.0,9.0,LS_KDEx_MLP,0.0025330916030534,"{'binSize': 400, 'weightsByDistance': False}",-0.1068730299037676,0.1,air,ID-Based Training
Location_6_max_O3,1.0,9.0,DRF,0.0014095196657128,"OrderedDict([('min_node_size', 2), ('num_features', 13), ('num_trees', 50)])",0.3840888733688751,0.1,air,ID-Based Training
Location_6_max_PM10,1.0,9.0,LS_KDEx_MLP,1.5924681933842242,"{'binSize': 400, 'weightsByDistance': False}",-0.2764169606983337,0.1,air,ID-Based Training
Location_6_max_PM10,1.0,9.0,DRF,1.220426933328396,"OrderedDict([('min_node_size', 64), ('num_features', 13), ('num_trees', 100)])",0.021786655793152,0.1,air,ID-Based Training
Location_6_max_PM2.5,1.0,9.0,LS_KDEx_MLP,0.5516533078880407,"{'binSize': 100, 'weightsByDistance': False}",0.0267006663381929,0.1,air,ID-Based Training
