binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
400,False,0.8928367308926695,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
400,True,1.063745838387913,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,False,0.88712802399697,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,True,1.043421429652318,2,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
20,False,1.0288032357446428,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
20,True,1.2749397381437555,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
100,False,0.9312148894033135,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
100,True,1.1560603509787182,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
400,False,0.905066459690328,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
400,True,1.1034012191265858,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,False,0.8999206403088035,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,True,1.0799446477379393,3,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
20,False,1.0038038090903239,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
20,True,1.2665328861053045,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
100,False,0.8921795214398994,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
100,True,1.1428052403708155,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
400,False,0.8718434419018136,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
400,True,1.0837525381760633,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,False,0.8627566386894936,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
1000,True,1.0579153091210873,4,LS_KDEx_MLP,9.0,1.0,0.9,dummyID,wage,,,,
20,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.6929669518127333,,,
20,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.8037191963951226,,,
100,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.6884325645213139,,,
100,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7623593534719212,,,
400,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.6890569456007114,,,
400,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7464090990659208,,,
1000,False,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.6927222416353412,,,
1000,True,,0,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7400902090157592,,,
20,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7355358798873471,,,
20,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.8427053098590184,,,
100,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7148892706381411,,,
100,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7988867001889611,,,
400,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7116614942943699,,,
400,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7802047383396514,,,
1000,False,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.7124153801417674,,,
1000,True,,1,LS_KDEx_LGBM,7.5,2.5,0.75,dummyID,wage,0.772560243628498,,,
