Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
chicken,5.0,5.0,GKW,0.04508479188686658,"OrderedDict([('kernel_bandwidth', 2.0)])",0.19224509744899154,0.5
fish,5.0,5.0,GKW,0.05437801180415638,"OrderedDict([('kernel_bandwidth', 2.0)])",0.024653771258364876,0.5
koefte,5.0,5.0,GKW,0.05323279022180548,"OrderedDict([('kernel_bandwidth', 2.0)])",0.18049836179375112,0.5
lamb,5.0,5.0,GKW,0.04770089190283958,"OrderedDict([('kernel_bandwidth', 2.0)])",0.1369841165468021,0.5
shrimp,5.0,5.0,GKW,0.04633643035924362,"OrderedDict([('kernel_bandwidth', 2.0)])",-0.004003340831189028,0.5
steak,5.0,5.0,GKW,0.034283407180421555,"OrderedDict([('kernel_bandwidth', 2.0)])",0.25632651533581563,0.5
calamari,2.5,7.5,SAA,0.05900119617224875,N/A,,0.25
chicken,2.5,7.5,SAA,0.04742887276843135,N/A,,0.25
fish,2.5,7.5,SAA,0.041610962566844906,N/A,,0.25
koefte,2.5,7.5,SAA,0.04897988408922436,N/A,,0.25
lamb,2.5,7.5,SAA,0.04676285885167466,N/A,,0.25
shrimp,2.5,7.5,SAA,0.037071371610845304,N/A,,0.25
steak,2.5,7.5,SAA,0.029167639164429923,N/A,,0.25
calamari,2.5,7.5,MLP,0.05104825292797815,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.13479291540213334,0.25
chicken,2.5,7.5,MLP,0.04155891004599975,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.1237634879304711,0.25
fish,2.5,7.5,MLP,0.05699913336627664,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.3698104982481909,0.25
koefte,2.5,7.5,MLP,0.03972042542771919,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",0.18904615300104932,0.25
lamb,2.5,7.5,MLP,0.055354048095087094,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.18371822113490754,0.25
shrimp,2.5,7.5,MLP,0.051364823311495146,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.3855657635410572,0.25
steak,2.5,7.5,MLP,0.03137570862686331,"OrderedDict([('alpha', 0.001), ('early_stopping', True), ('layer1', 192), ('layer2', 128), ('learning_rate_init', 0.001), ('max_iter', 1000), ('solver', 'adam')])",-0.07570271457301003,0.25
calamari,2.5,7.5,LGBM,0.0428738527846269,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",0.2733392614708946,0.25
chicken,2.5,7.5,LGBM,0.03569926040809414,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",0.24730953268921962,0.25
fish,2.5,7.5,LGBM,0.054723500791159785,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",-0.3151222037522099,0.25
koefte,2.5,7.5,LGBM,0.042905341510180425,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",0.12402117097660381,0.25
lamb,2.5,7.5,LGBM,0.045665647444354446,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",0.023463309007698108,0.25
shrimp,2.5,7.5,LGBM,0.049954358343580585,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",-0.347518480513042,0.25
steak,2.5,7.5,LGBM,0.03542480457809907,"OrderedDict([('learning_rate', 0.01), ('max_depth', 7), ('min_data_in_leaf', 100), ('n_estimators', 500), ('num_leaves', 31)])",-0.21452423277711796,0.25
calamari,2.5,7.5,RFW,0.025394736842105265,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.5695894576786615,0.25
chicken,2.5,7.5,RFW,0.03346847861092158,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.29434378981913745,0.25
fish,2.5,7.5,RFW,0.0369241395703298,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.1126343325748852,0.25
koefte,2.5,7.5,RFW,0.03848181615218362,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.2143342748201874,0.25
lamb,2.5,7.5,RFW,0.03481250689516431,"OrderedDict([('max_depth', 8), ('max_features', None), ('min_samples_split', 16), ('n_estimators', 100)])",0.25555221066392064,0.25
