binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9.1,0.75.1,0.5.1,0.25.1,0.1.1,0.9,0.75,0.5,0.25,0.1
100,False,0.3999465097619685,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.3401979138807167,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.7953463492912545,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.3218507622358919,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.3805339641770868,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.4406894221020614,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.3896586684690774,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.3886448124366339,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.3839134842852315,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.3757919306435477,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.4244748249416471,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.4364788262754251,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.3817939313104367,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.6688896298766255,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.3571190396798931,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.5138086062941555,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.6339113680154141,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.5793192035966602,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.6393705844572896,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.8892100192678227,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.606936416184971,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.4031249999999999,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.3694444444444443,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.3281249999999999,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.3555555555555555,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.6965277777777776,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.3652777777777777,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.3913474240422721,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.3857331571994716,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.4349405548216644,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.3999339498018494,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.7050858652575958,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.3969616908850726,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.803651601316971,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,True,1.0362167015863517,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.7671355881472612,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.959892247829991,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.9221789883268484,0,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.7642617449664431,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.6786912751677853,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.8003355704697986,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.6977069351230427,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.7245525727069352,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.7346196868008948,1,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.6810673443456163,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.7492587886488776,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.7157983905124948,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.6992799661160525,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.7988140618382044,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.6920796272765777,2,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.7781145801758109,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.7568960290997273,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.6565625947256744,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.7362837223401031,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.8966353440436495,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.720824492270385,3,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.537463976945245,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.4963976945244956,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.5118876080691643,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.4902737752161383,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.7644092219020174,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.4870317002881844,4,LS_KDEx_MLP,9.0,1.0,0.9,2.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.704634239754883,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.8248946763692071,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.656070471083876,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.7589429337418613,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.7472232860972807,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.5301244003577528,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.4959752825432963,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.6133832018863323,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.5215058134807709,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.8134807707943735,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.5456541182209936,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.624893977947413,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.6798134011874469,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.6523183488832345,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.6489963245688437,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.7107011591744415,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.624893977947413,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.8725379056256202,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.8714042794388551,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.7634972367861698,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.9032166643049456,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.8818194700297578,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.8996740824713051,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.6513220018885741,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.6835064526282657,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.6207900535096004,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.6338526912181305,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.6781554926030848,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.604973245199874,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.6248415716096324,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.5899873257287707,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.6267427122940431,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.5925221799746515,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.5861850443599493,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.7406038200862597,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.7726432532347502,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.6407886629698087,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.7258163894023411,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.7091805298829327,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.696857670979667,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.5941441441441442,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.6617117117117117,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.7189189189189189,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.65990990990991,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.87972972972973,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.6563063063063063,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.734920634920635,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.7201058201058202,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.7666666666666668,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.733862433862434,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.9253968253968254,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.7449735449735451,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.5562870309414089,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,True,0.5852534562211982,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,False,0.5760368663594471,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
100,True,0.58788676761027,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.8979591836734695,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.5918367346938777,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_109.0,bakery,,,,,,,,,,,,,,
20,False,0.9394608926204157,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,True,1.0282810428634557,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.8152894387980558,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.9964648696420684,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.8793636765355721,0,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.975317875841436,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.9820493642483172,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.9072550486163052,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.9319371727748692,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.8908002991772626,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.900897531787584,1,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.6977886977886978,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.8108108108108107,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.7837837837837838,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.7834327834327833,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.7785187785187785,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.7676377676377677,2,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,False,1.0043249922767996,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,True,1.0417052826691382,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.8603645350633302,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.9993821439604574,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.915971578622181,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.9530429409947484,3,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.6997903563941301,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,True,0.7953878406708597,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,False,0.7287211740041928,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
100,True,0.7538784067085955,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,False,0.7257861635220128,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
400,True,0.749685534591195,4,LS_KDEx_MLP,9.0,1.0,0.9,20.0_110.0,bakery,,,,,,,,,,,,,,
20,False,0.7981299448573485,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,True,0.9490529848957088,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.8689762646847279,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,True,0.8979860944617598,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,True,0.88659793814433,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,False,1.1436250268759411,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,True,1.3970113953988392,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,False,1.026875940657923,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,True,1.201784562459686,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,False,0.9676413674478608,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,True,1.117071597505913,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,False,1.1297358181445831,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,True,1.2487200491501127,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,False,1.0007167724759372,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,True,1.151546180626664,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,False,1.0152570141306574,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,True,1.1262543518328898,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,False,1.0764984907287627,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,True,1.1015955153083228,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,False,0.9792151789564468,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,True,1.0503665373005608,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,False,1.0255282449331609,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,True,1.0045709357481676,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.9749955027882712,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,True,1.0098938658032015,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,False,1.0066558733585176,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
100,True,1.0168195718654434,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,False,1.0623313545601727,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
400,True,1.0320201475085446,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_101.0,bakery,,,,,,,,,,,,,,
20,False,0.9943890274314215,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,True,1.4395261845386536,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,False,1.0405236907730673,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,True,1.2163341645885286,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,False,1.0,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,True,1.1159600997506236,0,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,False,1.2260127931769722,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,True,1.1911869225302056,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,False,1.0639658848614073,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,True,1.0710732054015637,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.9275053304904052,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,True,1.0092395167022032,1,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,False,1.3316473988439306,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,True,1.5534682080924862,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,False,1.0881502890173411,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,True,1.4031791907514453,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,False,1.075867052023122,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,True,1.283236994219653,2,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,False,1.2456647398843934,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,True,1.3070809248554918,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,False,1.0505780346820812,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,True,1.0614161849710988,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,False,1.1170520231213874,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,True,0.9718208092485552,3,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,False,1.0784524449220847,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
20,True,1.276732939279957,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,False,1.058033315421816,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
100,True,1.0773777538957547,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,False,0.9871037076840408,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
400,True,1.026329930145083,4,LS_KDEx_MLP,9.0,1.0,0.9,21.0_109.0,bakery,,,,,,,,,,,,,,
