Variable,cu,co,Model,Pinball Loss,Best Params,delta C,sl
pollutant_max_O3_Location 1,5.0,5.0,KNNW,0.06019115890083631,"OrderedDict([('n_neighbors', 8)])",0.2170424571952091,0.5
pollutant_max_O3_Location 2,5.0,5.0,KNNW,0.05591582603554669,"OrderedDict([('n_neighbors', 8)])",-0.309313136007487,0.5
pollutant_max_O3_Location 4,5.0,5.0,KNNW,0.07381739097968937,"OrderedDict([('n_neighbors', 8)])",0.011620986203056516,0.5
pollutant_max_PM10_Location 1,5.0,5.0,KNNW,0.021349834983498347,"OrderedDict([('n_neighbors', 8)])",0.6914920675293295,0.5
pollutant_max_PM10_Location 2,5.0,5.0,KNNW,0.015398882027377997,"OrderedDict([('n_neighbors', 8)])",0.8094067278019165,0.5
pollutant_max_PM10_Location 4,5.0,5.0,KNNW,0.03423608962458746,"OrderedDict([('n_neighbors', 8)])",0.41636218785198187,0.5
pollutant_max_O3_Location 1,5.0,5.0,DTW,0.048138590203106325,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.37382045822368726,0.5
pollutant_max_O3_Location 2,5.0,5.0,DTW,0.05122307209104683,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",-0.1994286038594939,0.5
pollutant_max_O3_Location 4,5.0,5.0,DTW,0.06599322356630824,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.11638278784879064,0.5
pollutant_max_PM10_Location 1,5.0,5.0,DTW,0.020028602860286026,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.7105840460369439,0.5
pollutant_max_PM10_Location 2,5.0,5.0,DTW,0.015714490263459335,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.8055004178282145,0.5
pollutant_max_PM10_Location 4,5.0,5.0,DTW,0.031796832026952694,"OrderedDict([('max_depth', 10), ('min_samples_split', 64)])",0.4579452945431901,0.5
pollutant_max_O3_Location 1,5.0,5.0,GKW,0.08236081242532856,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.07133706174654786,0.5
pollutant_max_O3_Location 2,5.0,5.0,GKW,0.07482827701626164,"OrderedDict([('kernel_bandwidth', 1.5)])",-0.7521630813414952,0.5
pollutant_max_O3_Location 4,5.0,5.0,GKW,0.07209947410231615,"OrderedDict([('kernel_bandwidth', 1.5)])",0.03462305883808714,0.5
pollutant_max_PM10_Location 1,5.0,5.0,GKW,0.0226017601760176,"OrderedDict([('kernel_bandwidth', 1.5)])",0.6734015833147871,0.5
pollutant_max_PM10_Location 2,5.0,5.0,GKW,0.016791917593821235,"OrderedDict([('kernel_bandwidth', 1.5)])",0.7921650081481986,0.5
pollutant_max_PM10_Location 4,5.0,5.0,GKW,0.03534783239328638,"OrderedDict([('kernel_bandwidth', 1.5)])",0.39740981553639987,0.5
pollutant_max_O3_Location 1,2.5,7.5,SAA,0.07237844967292428,N/A,,0.25
