binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1
400,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.888431617912832,,
1000,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8611672888877684,,
1000,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8774156720869791,,
20,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9202136660155739,,
20,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,1.0042639435575311,,
100,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9209924766331855,,
100,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9654834806311378,,
400,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9088353600819921,,
400,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9374933008842233,,
1000,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.8663462095546379,,
1000,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,dummyID,yaz,,0.9232433790347597,,
20,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.7940029641004059,
20,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.9002400896188496,
100,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.7745662037114683,
100,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8549086582974155,
400,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8058528984496534,
400,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8362661642021616,
1000,False,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8672712677073817,
1000,True,,0,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8539914993451073,
20,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.7556435996649462,
20,True,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.8401853163341708,
100,False,,1,LS_KDEx_LGBM,2.5,7.5,0.25,dummyID,yaz,,,0.741774805748265,
