binSize,weightsByDistance,0.9,fold,model_name,cu,co,tau,variable,dataset_name,0.75,0.5,0.25,0.1,0.9,0.75,0.5,0.25,0.1
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.830645161290322,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.9811827956989243,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2190860215053767,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.4919354838709675,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.150537634408602,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,0.8589449541284404,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,0.9128440366972476,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,0.7190366972477065,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,0.8497706422018348,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,0.8589449541284404,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.730462519936205,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.7910685805422657,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.3939393939393945,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.6156299840510373,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.3078149920255189,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2833333333333334,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2016666666666669,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.471666666666667,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2166666666666666,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.15,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.1345381526104414,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2188755020080322,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.2028112449799198,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.1847389558232932,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,chicken,yaz,1.120481927710843,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.4529411764705882,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.611764705882353,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.1176470588235294,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.4294117647058824,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.2176470588235293,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.8333333333333335,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.984375,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9010416666666669,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9010416666666669,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9114583333333336,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.5735294117647058,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.6911764705882353,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.2647058823529411,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.5441176470588236,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.2205882352941178,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9464285714285716,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.1339285714285716,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9017857142857144,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9375000000000002,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,0.9196428571428572,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.138888888888889,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.2569444444444446,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.1805555555555558,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.1875000000000002,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,fish,yaz,1.076388888888889,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.4194260485651211,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.759381898454746,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,0.9558498896247236,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.1766004415011035,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,0.9514348785871964,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.705215419501134,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.897959183673469,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.249433106575964,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.4036281179138324,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0476190476190474,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.2177215189873416,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.2405063291139238,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.1544303797468354,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.1974683544303797,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0886075949367089,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.127358490566038,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,0.9716981132075472,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.1297169811320755,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.018867924528302,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0165094339622642,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.665105386416862,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.7283372365339582,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.3114754098360657,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.4473067915690871,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,koefte,yaz,1.2177985948477754,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.9865513928914506,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0826128722382329,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.9827089337175792,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.005763688760807,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0038424591738713,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0203527815468114,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.3921302578018997,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.8900949796472183,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.213025780189959,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.037991858887381,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.20627261761158,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.2110977080820269,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.9336550060313632,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0844390832328108,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.9517490952955368,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.4442567567567566,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.454391891891892,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.329391891891892,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.4222972972972974,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.241554054054054,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0602409638554215,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.2048192771084336,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,0.993975903614458,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.1305220883534135,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,lamb,yaz,1.0843373493975903,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.288515406162465,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.3277310924369747,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.2492997198879552,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.2913165266106443,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.2408963585434174,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.752161383285303,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.7723342939481268,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.3919308357348703,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.585014409221902,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.4322766570605188,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.106299212598425,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.2716535433070868,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.015748031496063,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.1929133858267715,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.1614173228346456,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.6342592592592595,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.8472222222222223,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.4259259259259258,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.7222222222222223,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.5740740740740742,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,0.9851301115241636,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.1672862453531598,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,0.9628252788104088,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0669144981412642,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,shrimp,yaz,1.0706319702602232,,,,,,,,
20,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.87304347826087,,,,,,,,
20,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.8817391304347824,,,,,,,,
100,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.1304347826086956,,,,,,,,
100,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.3547826086956525,,,,,,,,
400,False,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.0,,,,,,,,
400,True,,0,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.1808695652173913,,,,,,,,
20,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.3437499999999998,,,,,,,,
20,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.3729166666666666,,,,,,,,
100,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.9395833333333328,,,,,,,,
100,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.1062499999999995,,,,,,,,
400,False,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.0,,,,,,,,
400,True,,1,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.9854166666666664,,,,,,,,
20,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.639798488664988,,,,,,,,
20,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.617128463476071,,,,,,,,
100,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.3375314861460963,,,,,,,,
100,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.4130982367758191,,,,,,,,
400,False,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.0,,,,,,,,
400,True,,2,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.02015113350126,,,,,,,,
20,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.732360097323601,,,,,,,,
20,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.851581508515815,,,,,,,,
100,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.9124087591240876,,,,,,,,
100,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.8150851581508516,,,,,,,,
400,False,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.0,,,,,,,,
400,True,,3,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.7858880778588808,,,,,,,,
20,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.8205128205128205,,,,,,,,
20,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.9347319347319348,,,,,,,,
100,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.8834498834498834,,,,,,,,
100,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.8811188811188813,,,,,,,,
400,False,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,1.0,,,,,,,,
400,True,,4,LS_KDEx_MLP,7.5,2.5,0.75,steak,yaz,0.8508158508158511,,,,,,,,
20,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.4457831325301205,,,,,,,
20,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.3855421686746987,,,,,,,
100,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
100,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.144578313253012,,,,,,,
400,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
400,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0240963855421688,,,,,,,
20,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,0.9102564102564102,,,,,,,
20,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0128205128205128,,,,,,,
100,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,0.9102564102564102,,,,,,,
100,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,0.9615384615384616,,,,,,,
400,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
400,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,0.935897435897436,,,,,,,
20,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.2361111111111112,,,,,,,
20,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.2361111111111112,,,,,,,
100,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.1388888888888888,,,,,,,
100,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.1111111111111112,,,,,,,
400,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
400,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.125,,,,,,,
20,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.1538461538461535,,,,,,,
20,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.1666666666666667,,,,,,,
100,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.051282051282051,,,,,,,
100,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.1282051282051282,,,,,,,
400,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
400,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.064102564102564,,,,,,,
20,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.34375,,,,,,,
20,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.59375,,,,,,,
100,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.125,,,,,,,
100,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.453125,,,,,,,
400,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.0,,,,,,,
400,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,calamari,yaz,,1.21875,,,,,,,
20,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.7549295774647884,,,,,,,
20,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.943661971830985,,,,,,,
100,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.2985915492957745,,,,,,,
100,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.4591549295774646,,,,,,,
400,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.0,,,,,,,
400,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.1633802816901408,,,,,,,
20,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,0.841541755888651,,,,,,,
20,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,0.7730192719486082,,,,,,,
100,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,0.7430406852248395,,,,,,,
100,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,0.7558886509635975,,,,,,,
400,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.0,,,,,,,
400,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,0.7901498929336188,,,,,,,
20,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.3616438356164384,,,,,,,
20,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.471232876712329,,,,,,,
100,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.1753424657534246,,,,,,,
100,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.3452054794520552,,,,,,,
400,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.0,,,,,,,
400,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.2328767123287674,,,,,,,
20,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.677083333333333,,,,,,,
20,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.6423611111111107,,,,,,,
100,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.6388888888888882,,,,,,,
100,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.6041666666666663,,,,,,,
400,False,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.0,,,,,,,
400,True,,3,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.3888888888888886,,,,,,,
20,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.222627737226277,,,,,,,
20,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.3649635036496348,,,,,,,
100,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.4160583941605835,,,,,,,
100,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.3211678832116789,,,,,,,
400,False,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.0,,,,,,,
400,True,,4,LS_KDEx_MLP,5.0,5.0,0.5,chicken,yaz,,1.1350364963503647,,,,,,,
20,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.23,,,,,,,
20,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.25,,,,,,,
100,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.18,,,,,,,
100,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.21,,,,,,,
400,False,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.0,,,,,,,
400,True,,0,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.12,,,,,,,
20,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.0000000000000002,,,,,,,
20,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,0.942857142857143,,,,,,,
100,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,0.8571428571428572,,,,,,,
100,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,0.8857142857142858,,,,,,,
400,False,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.0,,,,,,,
400,True,,1,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,0.8952380952380954,,,,,,,
20,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.294871794871795,,,,,,,
20,True,,2,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.4615384615384617,,,,,,,
100,False,,2,LS_KDEx_MLP,5.0,5.0,0.5,fish,yaz,,1.1538461538461535,,,,,,,
